home,away,kickoff,region,bookmaker,outcome,odds
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,1xBet,Tottenham Hotspur,3.4
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,1xBet,Draw,3.79
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Marathon Bet,Brighton and Hove Albion,2.11
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Marathon Bet,Tottenham Hotspur,3.35
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Marathon Bet,Draw,3.74
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Winamax (FR),Brighton and Hove Albion,1.88
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Winamax (FR),Tottenham Hotspur,2.95
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Winamax (FR),Draw,3.4
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,MyBookie.ag,Brighton and Hove Albion,2.01
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,MyBookie.ag,Tottenham Hotspur,3.26
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,MyBookie.ag,Draw,3.65
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,888sport,Brighton and Hove Albion,2.05
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,888sport,Tottenham Hotspur,3.3
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,888sport,Draw,3.5
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,William Hill,Brighton and Hove Albion,2.05
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,William Hill,Tottenham Hotspur,3.3
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,William Hill,Draw,3.5
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (FR),Brighton and Hove Albion,1.94
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (FR),Tottenham Hotspur,3.25
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (FR),Draw,3.62
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Pinnacle,Brighton and Hove Albion,2.08
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Pinnacle,Tottenham Hotspur,3.34
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Pinnacle,Draw,3.7
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Nordic Bet,Brighton and Hove Albion,2.1
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Nordic Bet,Tottenham Hotspur,3.3
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Nordic Bet,Draw,3.8
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betsson,Brighton and Hove Albion,2.1
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betsson,Tottenham Hotspur,3.3
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betsson,Draw,3.8
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (IT),Brighton and Hove Albion,2.06
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (IT),Tottenham Hotspur,3.25
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (IT),Draw,3.85
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (NL),Brighton and Hove Albion,2.12
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (NL),Tottenham Hotspur,3.35
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Unibet (NL),Draw,3.95
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Brighton and Hove Albion,2.18
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Tottenham Hotspur,3.2
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.6
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Brighton and Hove Albion,2.3
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Tottenham Hotspur,3.5
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.95
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Burnley,3.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Nottingham Forest,1.97
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Draw,3.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Tipico,Burnley,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Tipico,Nottingham Forest,2.05
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Tipico,Draw,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (FR),Burnley,3.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (FR),Nottingham Forest,1.92
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (FR),Draw,3.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (DE),Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (DE),Nottingham Forest,2.05
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Winamax (DE),Draw,3.45
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,1xBet,Burnley,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,1xBet,Nottingham Forest,2.18
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,1xBet,Draw,3.55
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,MyBookie.ag,Burnley,3.38
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,MyBookie.ag,Nottingham Forest,2.06
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,MyBookie.ag,Draw,3.36
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Marathon Bet,Burnley,3.45
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Marathon Bet,Nottingham Forest,2.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Marathon Bet,Draw,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,888sport,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,888sport,Nottingham Forest,2.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,888sport,Draw,3.3
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,William Hill,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,William Hill,Nottingham Forest,2.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,William Hill,Draw,3.3
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (FR),Burnley,3.35
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (FR),Nottingham Forest,1.99
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (FR),Draw,3.35
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Pinnacle,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Pinnacle,Nottingham Forest,2.14
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Pinnacle,Draw,3.45
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betsson,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betsson,Nottingham Forest,2.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betsson,Draw,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Nordic Bet,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Nordic Bet,Nottingham Forest,2.15
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Nordic Bet,Draw,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (IT),Burnley,3.65
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (IT),Nottingham Forest,2.02
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (IT),Draw,3.55
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (NL),Burnley,3.75
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (NL),Nottingham Forest,2.07
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Unibet (NL),Draw,3.65
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Burnley,3.55
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Nottingham Forest,2.12
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Burnley,4.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Nottingham Forest,2.34
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.95
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Marathon Bet,Crystal Palace,2.48
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Marathon Bet,West Ham United,2.88
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Marathon Bet,Draw,3.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Crystal Palace,2.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Parions Sport (FR),West Ham United,2.6
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Draw,3.15
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Tipico,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Tipico,West Ham United,2.85
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Tipico,Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (FR),Crystal Palace,2.25
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (FR),West Ham United,2.55
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (FR),Draw,3.1
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (DE),Crystal Palace,2.4
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (DE),West Ham United,2.75
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Winamax (DE),Draw,3.4
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,1xBet,Crystal Palace,2.52
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,1xBet,West Ham United,2.92
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,1xBet,Draw,3.5
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,888sport,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,888sport,West Ham United,2.8
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,888sport,Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,MyBookie.ag,Crystal Palace,2.25
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,MyBookie.ag,West Ham United,2.86
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,MyBookie.ag,Draw,3.48
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,William Hill,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,William Hill,West Ham United,2.8
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,William Hill,Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (FR),Crystal Palace,2.32
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (FR),West Ham United,2.75
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (FR),Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Pinnacle,Crystal Palace,2.47
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Pinnacle,West Ham United,2.85
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Pinnacle,Draw,3.4
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Nordic Bet,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Nordic Bet,West Ham United,2.9
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Nordic Bet,Draw,3.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betsson,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betsson,West Ham United,2.9
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betsson,Draw,3.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (IT),Crystal Palace,2.48
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (IT),West Ham United,2.8
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (IT),Draw,3.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (NL),Crystal Palace,2.55
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (NL),West Ham United,2.9
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Unibet (NL),Draw,3.5
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,Crystal Palace,2.48
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,West Ham United,3.0
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,Crystal Palace,2.66
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,West Ham United,3.2
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.55
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Marathon Bet,Leeds United,2.97
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Marathon Bet,Wolverhampton Wanderers,2.48
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Marathon Bet,Draw,3.34
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Leeds United,2.7
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Wolverhampton Wanderers,2.25
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Parions Sport (FR),Draw,3.05
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Tipico,Leeds United,3.1
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Tipico,Wolverhampton Wanderers,2.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Tipico,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (DE),Leeds United,2.85
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (DE),Wolverhampton Wanderers,2.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (DE),Draw,3.3
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,1xBet,Leeds United,3.01
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,1xBet,Wolverhampton Wanderers,2.51
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,1xBet,Draw,3.38
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (FR),Leeds United,2.65
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (FR),Wolverhampton Wanderers,2.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Winamax (FR),Draw,3.0
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,MyBookie.ag,Leeds United,2.68
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,MyBookie.ag,Wolverhampton Wanderers,2.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,MyBookie.ag,Draw,3.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,888sport,Leeds United,2.9
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,888sport,Wolverhampton Wanderers,2.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,888sport,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,William Hill,Leeds United,2.9
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,William Hill,Wolverhampton Wanderers,2.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,William Hill,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Pinnacle,Leeds United,3.03
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Pinnacle,Wolverhampton Wanderers,2.44
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Pinnacle,Draw,3.23
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (IT),Leeds United,2.95
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (IT),Wolverhampton Wanderers,2.4
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (IT),Draw,3.4
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (NL),Leeds United,3.0
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (NL),Wolverhampton Wanderers,2.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (NL),Draw,3.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Leeds United,3.1
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Wolverhampton Wanderers,2.52
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.15
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Leeds United,3.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Wolverhampton Wanderers,2.62
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betfair,Draw,3.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (FR),Leeds United,2.85
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (FR),Wolverhampton Wanderers,2.28
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Unibet (FR),Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Nordic Bet,Leeds United,2.95
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Nordic Bet,Wolverhampton Wanderers,2.48
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Nordic Bet,Draw,3.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betsson,Leeds United,2.95
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betsson,Wolverhampton Wanderers,2.48
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,eu,Betsson,Draw,3.35
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Marathon Bet,Chelsea,2.42
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Marathon Bet,Manchester United,2.83
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Marathon Bet,Draw,3.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Parions Sport (FR),Chelsea,2.25
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Parions Sport (FR),Manchester United,2.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Parions Sport (FR),Draw,3.3
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Tipico,Chelsea,2.35
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Tipico,Manchester United,2.8
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Tipico,Draw,3.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (FR),Chelsea,2.15
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (FR),Manchester United,2.5
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (FR),Draw,3.3
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (DE),Chelsea,2.35
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (DE),Manchester United,2.7
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Winamax (DE),Draw,3.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,1xBet,Chelsea,2.46
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,1xBet,Manchester United,2.87
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,1xBet,Draw,3.7
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,888sport,Chelsea,2.38
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,888sport,Manchester United,2.8
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,888sport,Draw,3.5
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,MyBookie.ag,Chelsea,2.41
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,MyBookie.ag,Manchester United,2.52
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,MyBookie.ag,Draw,3.72
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,William Hill,Chelsea,2.38
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,William Hill,Manchester United,2.8
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,William Hill,Draw,3.5
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Pinnacle,Chelsea,2.47
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Pinnacle,Manchester United,2.72
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Pinnacle,Draw,3.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betsson,Chelsea,2.45
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betsson,Manchester United,2.75
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betsson,Draw,3.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Nordic Bet,Chelsea,2.45
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Nordic Bet,Manchester United,2.75
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Nordic Bet,Draw,3.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (IT),Chelsea,2.4
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (IT),Manchester United,2.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (IT),Draw,3.75
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (NL),Chelsea,2.48
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (NL),Manchester United,2.75
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Unibet (NL),Draw,3.85
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Chelsea,2.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Manchester United,2.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Draw,3.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Chelsea,2.98
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Manchester United,2.86
Manchester United,Chelsea,2025-09-20T16:30:00Z,eu,Betfair,Draw,3.8
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Parions Sport (FR),Brentford,3.25
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Parions Sport (FR),Fulham,1.91
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Parions Sport (FR),Draw,3.25
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Tipico,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Tipico,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Tipico,Draw,3.6
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (FR),Brentford,3.15
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (FR),Fulham,1.86
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (FR),Draw,3.2
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (DE),Brentford,3.45
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (DE),Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Winamax (DE),Draw,3.55
Fulham,Brentford,2025-09-20T19:00:00Z,eu,1xBet,Brentford,3.56
Fulham,Brentford,2025-09-20T19:00:00Z,eu,1xBet,Fulham,2.09
Fulham,Brentford,2025-09-20T19:00:00Z,eu,1xBet,Draw,3.75
Fulham,Brentford,2025-09-20T19:00:00Z,eu,MyBookie.ag,Brentford,3.44
Fulham,Brentford,2025-09-20T19:00:00Z,eu,MyBookie.ag,Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,eu,MyBookie.ag,Draw,3.46
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Marathon Bet,Brentford,3.52
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Marathon Bet,Fulham,2.06
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Marathon Bet,Draw,3.7
Fulham,Brentford,2025-09-20T19:00:00Z,eu,888sport,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,eu,888sport,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,eu,888sport,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,eu,William Hill,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,eu,William Hill,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,eu,William Hill,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Pinnacle,Brentford,3.63
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Pinnacle,Fulham,2.03
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Pinnacle,Draw,3.54
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Betsson,Brentford,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Betsson,Fulham,2.08
Fulham,Brentford,2025-09-20T19:00:00Z,eu,Betsson,Draw,3.6
